# Timestamp,MMSI,Latitude,Longitude,ROT,SOG,COG,lat_diff,lon_diff
06/07/2024 01:19:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:19:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:21:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:21:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:22:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:22:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:22:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:23:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:24:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:25:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:26:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:27:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:28:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:28:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:29:00,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:29:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:30:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:31:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:32:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:33:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:33:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:35:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:36:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:37:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:37:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:37:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:38:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:39:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:39:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:40:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:41:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:42:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:43:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:43:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:43:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:44:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:45:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:46:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:47:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:47:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:47:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:49:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:50:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:52:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:52:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:53:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:54:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:55:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:56:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:56:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:57:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:58:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:58:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 01:58:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:00:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:03:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:04:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:04:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:09:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:10:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:10:50,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:12:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:13:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:14:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:15:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:16:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:16:48,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:16:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:18:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:20:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:21:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:22:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:22:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:24:24,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:25:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:26:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:26:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:28:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:28:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:30:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:31:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:32:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:32:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:33:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:38:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:38:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:39:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:40:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:43:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:43:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:43:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:43:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:44:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:45:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:46:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:46:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:47:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:47:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:48:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:49:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:50:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:51:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:52:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:53:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:54:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:54:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:56:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:57:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:57:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:58:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:58:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:58:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 02:59:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:01:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:01:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:02:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:02:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:02:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:02:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:03:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:04:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:04:35,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:04:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:05:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:05:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:07:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:08:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:08:04,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:08:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:09:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:10:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:10:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:10:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:11:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:12:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:12:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:12:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:13:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:15:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:15:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:16:04,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:16:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:20:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:21:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:21:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:22:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:25:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:26:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:27:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:28:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:30:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:30:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:31:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:31:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:33:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:35:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:36:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:37:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:38:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:40:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:41:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:42:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:42:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:43:44,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:43:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:44:24,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:44:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:44:44,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:45:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:45:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:46:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:47:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:47:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:48:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:48:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:49:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:50:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:50:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:51:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:52:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:53:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:54:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:54:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:56:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:56:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:57:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:58:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 03:58:21,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:00:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:00:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:01:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:01:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:03:14,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:03:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:05:14,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:05:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:05:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:05:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:06:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:06:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:07:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:07:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:09:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:10:18,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:11:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:12:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:14:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:15:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:16:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:16:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:17:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:18:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:18:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:19:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:19:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:19:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:21:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:23:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:24:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:24:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:24:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:24:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:27:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:27:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:28:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:29:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:29:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:31:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:32:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:33:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:35:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:37:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:38:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:41:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:42:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:43:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:43:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:44:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:44:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:44:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:44:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:45:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:49:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:50:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:50:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:51:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:52:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:53:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:54:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:55:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:57:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:58:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 04:58:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:00:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:01:14,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:01:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:01:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:01:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:02:14,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:02:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:05:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:05:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:05:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:06:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:06:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:08:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:08:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:11:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:12:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:12:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:13:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:13:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:13:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:15:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:15:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:15:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:15:59,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:17:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:18:14,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:20:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:21:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:21:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:22:23,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:23:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:23:14,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:23:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:24:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:26:53,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:27:04,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:29:04,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:29:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:29:33,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:29:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:30:04,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:31:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:31:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:31:42,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:32:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:34:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:35:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:36:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:36:13,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:36:43,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:38:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:40:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:40:22,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:41:03,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:42:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:42:32,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:43:02,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:43:12,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:43:52,3638,91.0,0.0,,,,0.0,0.0
06/07/2024 05:44:22,3638,91.0,0.0,,,,0.0,0.0
