# Timestamp,MMSI,Latitude,Longitude,ROT,SOG,COG,sog_diff,cog_diff
06/07/2024 11:49:48,209168000,54.78026,13.60604,-37.5,11.0,291.1,0.0,2.3
06/07/2024 14:37:02,209168000,54.791965,12.716563,-35.0,10.9,263.2,0.9,9.2
06/07/2024 16:33:26,209168000,54.60746,12.247455,-32.5,9.4,213.9,0.3,16.5
06/07/2024 17:30:19,209168000,54.462858,12.166682,61.1,8.8,205.4,0.3,4.4
06/07/2024 08:20:57,209764000,55.901623,127.708953,-642.8,43.7,91.9,25.6,0.1
06/07/2024 01:37:59,209968000,57.851388,9.247538,-35.0,8.3,99.8,0.3,6.5
06/07/2024 02:01:09,209968000,57.847485,9.353432,-42.9,8.9,102.8,0.2,6.5
06/07/2024 02:01:55,209968000,57.847365,9.35713,-54.7,8.8,97.3,0.1,5.5
06/07/2024 02:01:59,209968000,57.847367,9.357358,42.9,8.9,89.6,0.1,7.7
06/07/2024 02:06:49,209968000,57.846623,9.380313,35.0,8.9,91.3,0.7,3.8
06/07/2024 02:10:09,209968000,57.84608,9.396298,32.5,9.2,95.0,0.1,0.3
06/07/2024 02:10:16,209968000,57.846057,9.396873,-30.2,8.9,103.8,0.3,8.8
06/07/2024 02:10:35,209968000,57.846,9.398463,32.5,9.6,88.1,0.8,10.5
06/07/2024 02:11:32,209968000,57.845825,9.402892,-35.0,9.0,98.6,0.1,0.1
06/07/2024 02:12:09,209968000,57.845727,9.405828,45.7,9.2,85.6,0.2,13.0
06/07/2024 02:14:46,209968000,57.845115,9.418395,35.0,9.6,91.6,0.1,1.3
06/07/2024 02:28:25,209968000,57.841955,9.4853,-30.2,9.2,91.8,0.5,3.1
06/07/2024 02:28:35,209968000,57.84191,9.486203,-37.5,9.5,100.9,0.3,9.1
06/07/2024 02:35:12,209968000,57.840442,9.51859,32.5,9.3,94.7,0.4,0.4
06/07/2024 02:35:19,209968000,57.840417,9.519097,-32.5,9.4,101.2,0.1,6.5
06/07/2024 03:09:55,209968000,57.831817,9.693335,30.2,10.0,93.0,0.3,6.7
06/07/2024 04:23:46,209968000,57.820743,10.058602,30.2,8.9,92.8,0.3,1.2
06/07/2024 04:24:22,209968000,57.820635,10.061415,-35.0,9.1,97.9,0.2,3.5
06/07/2024 04:27:49,209968000,57.820073,10.077618,-30.2,9.0,94.8,0.1,4.7
06/07/2024 04:46:05,209968000,57.816995,10.165467,-32.5,9.3,98.6,0.1,5.9
06/07/2024 06:39:35,209968000,57.795188,10.73662,40.2,9.1,92.8,0.0,0.4
06/07/2024 06:39:39,209968000,57.795188,10.736947,48.6,9.2,89.9,0.1,2.9
06/07/2024 06:40:02,209968000,57.795057,10.738693,32.5,8.3,108.7,0.9,18.8
06/07/2024 06:48:42,209968000,57.783858,10.768542,40.2,7.6,128.8,0.0,0.3
06/07/2024 06:48:42,209968000,57.783835,10.768595,40.2,7.7,128.0,0.1,0.8
06/07/2024 06:48:49,209968000,57.783698,10.768893,40.2,7.4,131.9,0.3,3.9
06/07/2024 06:49:02,209968000,57.783377,10.769473,40.2,7.3,139.9,0.1,8.0
06/07/2024 06:49:05,209968000,57.7833,10.76959,40.2,7.2,140.8,0.1,0.9
06/07/2024 06:49:16,209968000,57.78301,10.769972,40.2,6.9,148.3,0.3,7.5
06/07/2024 06:49:24,209968000,57.782763,10.770207,40.2,6.5,156.0,0.4,7.7
06/07/2024 06:49:28,209968000,57.782653,10.770285,40.2,6.5,157.2,0.0,1.2
06/07/2024 19:01:13,210155000,57.683357,10.629365,-30.2,0.9,197.2,0.1,13.2
06/07/2024 19:01:37,210155000,57.683243,10.629352,-35.0,1.1,174.7,0.2,22.5
06/07/2024 19:01:50,210155000,57.683158,10.629382,-37.5,1.3,163.2,0.2,11.5
06/07/2024 19:01:56,210155000,57.683117,10.629412,-37.5,1.3,156.0,0.0,7.2
06/07/2024 19:02:53,210155000,57.682803,10.630165,-51.6,2.7,109.0,1.4,47.0
06/07/2024 19:31:49,210155000,57.704343,10.752622,-30.2,9.8,60.0,0.0,5.2
06/07/2024 19:32:20,210155000,57.705158,10.754722,-40.2,9.6,47.8,0.2,12.2
06/07/2024 19:32:33,210155000,57.705602,10.755528,-40.2,9.5,41.1,0.1,6.7
06/07/2024 18:57:59,211178860,54.439517,13.045133,94.5,0.1,206.9,,0.0
06/07/2024 00:26:00,211188000,54.6408,11.330217,30.2,13.6,28.3,0.7,8.0
06/07/2024 16:58:21,211188000,54.567633,11.31645,-30.2,15.4,23.7,0.2,6.9
06/07/2024 19:32:09,211188000,54.6458,11.33705,30.2,11.2,38.7,0.5,5.2
06/07/2024 02:32:40,211190000,54.512967,11.23705,30.2,13.5,198.3,0.1,6.9
06/07/2024 16:09:59,211190000,54.64225,11.331317,30.2,13.4,25.9,0.1,12.5
06/07/2024 22:20:07,211190000,54.506283,11.231333,32.5,9.1,213.6,1.4,13.1
06/07/2024 22:20:11,211190000,54.506183,11.2312,32.5,9.0,214.8,0.1,1.2
06/07/2024 21:04:21,211216500,54.15531,12.097813,-67.9,4.8,119.4,4.8,149.6
06/07/2024 21:17:31,211216500,54.158828,12.126662,-40.2,4.9,100.2,1.8,2.7
06/07/2024 21:18:38,211216500,54.158893,12.12745,-48.6,0.3,254.3,4.6,154.1
06/07/2024 21:19:50,211216500,54.15859,12.128455,37.5,1.7,117.5,1.4,136.8
06/07/2024 21:46:31,211216500,54.158957,12.127945,-40.2,0.8,213.9,0.6,91.3
06/07/2024 21:48:48,211216500,54.158622,12.128042,-90.4,1.4,259.6,0.6,45.7
06/07/2024 21:55:01,211216500,54.160007,12.110817,-64.5,6.1,262.6,4.7,3.0
06/07/2024 00:16:29,211216570,54.063475,10.869623,-48.6,2.9,2.3,,0.0
06/07/2024 16:43:14,211216570,54.08607,10.943773,-54.7,1.5,37.2,0.3,108.3
06/07/2024 16:43:28,211216570,54.086155,10.943863,-54.7,1.5,28.4,0.0,8.8
06/07/2024 17:34:33,211216570,54.08559,10.942358,-86.4,0.7,171.6,0.7,55.4
06/07/2024 18:21:15,211216570,54.084282,10.980367,35.0,3.3,109.0,0.6,13.4
06/07/2024 03:14:36,211219630,54.605437,12.227067,-51.6,8.8,230.7,0.4,4.1
06/07/2024 03:14:56,211219630,54.604817,12.226225,-35.0,8.5,215.3,0.3,15.4
06/07/2024 03:15:02,211219630,54.60459,12.226,-40.2,8.4,211.8,0.1,3.5
06/07/2024 03:15:06,211219630,54.604493,12.225905,-40.2,8.4,209.5,0.0,2.3
06/07/2024 04:11:56,211219630,54.469817,12.167192,30.2,8.3,206.8,0.1,2.9
06/07/2024 04:34:56,211219630,54.44607,12.082613,35.0,8.8,258.5,0.1,12.2
06/07/2024 06:45:06,211219630,54.507853,11.569293,48.6,8.0,282.8,0.0,1.5
06/07/2024 09:48:02,211219630,54.740567,10.934553,-37.5,8.6,344.1,0.1,2.0
06/07/2024 09:48:06,211219630,54.740723,10.934463,-35.0,8.6,341.7,0.0,2.4
06/07/2024 10:53:13,211219630,54.898827,10.917572,61.1,8.7,10.1,0.1,5.5
06/07/2024 12:18:56,211219630,55.015903,11.204465,35.0,9.4,73.9,0.0,0.1
06/07/2024 12:30:26,211219630,55.01617,11.254693,42.9,9.0,90.6,0.1,0.6
06/07/2024 12:30:32,211219630,55.016163,11.25514,54.7,9.0,91.8,0.0,1.2
06/07/2024 12:34:13,211219630,55.013427,11.270068,64.5,9.0,104.8,0.1,2.7
06/07/2024 13:29:40,211219630,54.906137,11.392532,-54.7,8.2,146.9,0.0,4.6
06/07/2024 13:29:49,211219630,54.90585,11.39287,-78.7,8.1,144.6,0.1,2.3
06/07/2024 13:29:56,211219630,54.905663,11.39318,-82.5,7.9,137.1,0.2,7.5
06/07/2024 13:38:56,211219630,54.901913,11.42916,61.1,8.6,110.6,0.2,12.1
06/07/2024 13:57:10,211219630,54.874153,11.468823,-32.5,5.7,150.4,0.1,0.2
06/07/2024 13:57:19,211219630,54.87395,11.46905,-30.2,5.6,147.0,0.1,3.4
06/07/2024 14:28:10,211219630,54.839927,11.496598,32.5,3.9,201.0,0.9,2.2
06/07/2024 14:28:16,211219630,54.839837,11.496538,35.0,3.5,201.9,0.4,0.9
06/07/2024 14:40:53,211219630,54.837613,11.49103,32.5,1.7,228.5,0.2,2.2
06/07/2024 14:41:16,211219630,54.837493,11.490798,32.5,1.6,237.2,0.1,8.7
06/07/2024 14:41:30,211219630,54.837443,11.490625,32.5,1.7,241.1,0.1,3.9
06/07/2024 14:45:40,211219630,54.83707,11.48972,32.5,0.4,225.6,0.0,21.3
06/07/2024 14:46:36,211219630,54.83707,11.489588,30.2,0.5,337.2,0.1,8.4
06/07/2024 14:47:19,211219630,54.837173,11.489515,37.5,0.4,328.2,0.1,15.1
06/07/2024 14:47:26,211219630,54.83719,11.489493,37.5,0.4,319.6,0.0,8.6
06/07/2024 04:16:24,211223190,54.454833,16.187362,-67.9,1.0,220.0,1.0,0.0
06/07/2024 04:16:26,211223190,54.454827,16.187337,-78.7,2.6,250.0,1.6,30.0
06/07/2024 04:16:30,211223190,54.454815,16.18731,-90.4,0.8,226.0,1.8,24.0
06/07/2024 04:16:39,211223190,54.454768,16.187205,-86.4,1.4,205.0,0.6,21.0
06/07/2024 04:17:10,211223190,54.454578,16.187275,-45.7,1.8,139.0,0.4,66.0
06/07/2024 06:15:09,211223190,54.512217,16.459315,40.2,1.0,86.0,2.1,4.0
06/07/2024 06:15:16,211223190,54.512222,16.459373,54.7,1.3,86.0,0.3,0.0
06/07/2024 06:15:53,211223190,54.512175,16.45968,40.2,0.9,107.0,0.4,21.0
06/07/2024 06:16:25,211223190,54.512093,16.459943,42.9,0.9,128.0,0.0,21.0
06/07/2024 07:27:03,211223190,54.512478,16.46112,75.0,1.2,95.0,0.4,71.0
06/07/2024 07:27:10,211223190,54.51248,16.46117,61.1,0.8,84.0,0.4,11.0
06/07/2024 07:27:14,211223190,54.512482,16.461187,61.1,0.3,85.0,0.5,1.0
06/07/2024 07:27:26,211223190,54.51249,16.46119,51.6,0.6,51.0,0.3,34.0
06/07/2024 07:27:36,211223190,54.512512,16.461128,42.9,1.1,298.0,0.5,113.0
06/07/2024 00:01:36,211243920,54.375405,10.19605,-32.5,0.0,,0.0,0.0
06/07/2024 00:05:26,211243920,54.375405,10.19607,-30.2,0.0,,0.0,0.0
06/07/2024 00:11:17,211243920,54.375407,10.19609,-32.5,0.0,,0.0,0.0
06/07/2024 00:14:06,211243920,54.375408,10.19608,-37.5,0.0,,0.0,0.0
06/07/2024 00:18:06,211243920,54.375408,10.196075,-30.2,0.0,,0.0,0.0
06/07/2024 00:21:06,211243920,54.375407,10.196063,-32.5,0.0,,0.0,0.0
06/07/2024 00:22:57,211243920,54.375398,10.196065,-32.5,0.0,,0.0,0.0
06/07/2024 00:23:46,211243920,54.375405,10.196057,-30.2,0.0,,0.0,0.0
06/07/2024 00:36:56,211243920,54.375415,10.196065,-30.2,0.0,,0.0,0.0
06/07/2024 00:53:25,211243920,54.375432,10.196053,-32.5,0.0,,0.0,0.0
06/07/2024 00:54:16,211243920,54.375432,10.196042,-37.5,0.0,,0.0,0.0
06/07/2024 00:56:46,211243920,54.375433,10.19605,-35.0,0.0,,0.0,0.0
06/07/2024 01:00:37,211243920,54.375428,10.196025,-30.2,0.0,,0.0,0.0
06/07/2024 01:10:18,211243920,54.375448,10.19604,-35.0,0.0,,0.0,0.0
06/07/2024 01:11:46,211243920,54.375447,10.196052,-30.2,0.0,,0.0,0.0
06/07/2024 01:12:27,211243920,54.375448,10.19605,-32.5,0.0,,0.0,0.0
06/07/2024 01:12:46,211243920,54.375447,10.196048,-32.5,0.0,,0.0,0.0
06/07/2024 01:13:27,211243920,54.375447,10.196047,-35.0,0.0,,0.0,0.0
06/07/2024 01:22:36,211243920,54.375457,10.19604,-35.0,0.0,,0.0,0.0
06/07/2024 01:23:17,211243920,54.375453,10.196038,-32.5,0.0,,0.0,0.0
06/07/2024 01:31:27,211243920,54.37543,10.196013,-37.5,0.0,,0.0,0.0
06/07/2024 01:37:26,211243920,54.375433,10.196035,-30.2,0.0,,0.0,0.0
06/07/2024 01:38:16,211243920,54.375432,10.196027,-30.2,0.0,,0.0,0.0
06/07/2024 01:38:57,211243920,54.375435,10.196028,-30.2,0.0,,0.0,0.0
06/07/2024 02:03:16,211243920,54.375425,10.196022,-32.5,0.0,,0.0,0.0
06/07/2024 02:10:37,211243920,54.37544,10.196012,-32.5,0.0,,0.0,0.0
06/07/2024 02:18:16,211243920,54.375463,10.196045,-32.5,0.0,,0.0,0.0
06/07/2024 02:29:47,211243920,54.375417,10.19601,-30.2,0.0,,0.0,0.0
06/07/2024 03:06:16,211243920,54.375422,10.196035,-37.5,0.0,,0.0,0.0
06/07/2024 03:06:37,211243920,54.375422,10.196035,-32.5,0.0,,0.0,0.0
06/07/2024 03:21:07,211243920,54.37543,10.196,-30.2,0.0,,0.0,0.0
06/07/2024 03:32:46,211243920,54.375443,10.196018,-32.5,0.0,,0.0,0.0
06/07/2024 03:33:16,211243920,54.375443,10.196018,-30.2,0.0,,0.0,0.0
06/07/2024 03:43:27,211243920,54.375433,10.195988,-40.2,0.0,,0.0,0.0
06/07/2024 03:45:16,211243920,54.375413,10.195997,-30.2,0.0,,0.0,0.0
06/07/2024 03:52:07,211243920,54.375415,10.196018,-30.2,0.0,,0.0,0.0
06/07/2024 03:53:07,211243920,54.375413,10.196015,-35.0,0.0,,0.0,0.0
06/07/2024 03:56:46,211243920,54.375408,10.196015,-35.0,0.0,,0.0,0.0
06/07/2024 04:07:26,211243920,54.375403,10.196023,-30.2,0.0,,0.0,0.0
06/07/2024 04:10:06,211243920,54.375393,10.196003,-32.5,0.0,,0.0,0.0
06/07/2024 04:12:06,211243920,54.375405,10.196005,-30.2,0.0,,0.0,0.0
06/07/2024 04:24:26,211243920,54.3754,10.196,-35.0,0.0,,0.0,0.0
06/07/2024 04:37:46,211243920,54.375398,10.196008,-30.2,0.0,,0.0,0.0
06/07/2024 04:40:57,211243920,54.37541,10.19601,-32.5,0.0,,0.0,0.0
06/07/2024 04:49:06,211243920,54.375405,10.19603,-35.0,0.0,,0.0,0.0
06/07/2024 04:49:26,211243920,54.375405,10.19603,-35.0,0.0,,0.0,0.0
06/07/2024 05:00:46,211243920,54.375397,10.196038,-30.2,0.0,,0.0,0.0
06/07/2024 05:19:07,211243920,54.37539,10.196032,-37.5,0.0,,0.0,0.0
06/07/2024 05:22:47,211243920,54.375388,10.196032,-30.2,0.0,,0.0,0.0
06/07/2024 05:38:16,211243920,54.375397,10.196022,-32.5,0.0,,0.0,0.0
06/07/2024 06:00:36,211243920,54.375398,10.196058,-32.5,0.0,,0.0,0.0
06/07/2024 06:02:26,211243920,54.3754,10.196053,-42.9,0.0,,0.0,0.0
06/07/2024 06:05:46,211243920,54.375398,10.19603,-35.0,0.0,,0.0,0.0
06/07/2024 06:09:06,211243920,54.375403,10.196027,-35.0,0.0,,0.0,0.0
06/07/2024 06:13:07,211243920,54.375397,10.196023,-40.2,0.0,,0.0,0.0
06/07/2024 06:19:37,211243920,54.375423,10.196017,-30.2,0.0,,0.0,0.0
06/07/2024 06:33:26,211243920,54.375412,10.196038,-32.5,0.0,,0.0,0.0
06/07/2024 06:37:37,211243920,54.375417,10.196055,-42.9,0.0,,0.0,0.0
06/07/2024 06:38:17,211243920,54.375413,10.196052,-30.2,0.0,,0.0,0.0
06/07/2024 06:42:27,211243920,54.375405,10.196053,-30.2,0.0,,0.0,0.0
06/07/2024 06:43:27,211243920,54.375405,10.196053,-35.0,0.0,,0.0,0.0
06/07/2024 06:50:06,211243920,54.375413,10.196053,-30.2,0.0,,0.0,0.0
06/07/2024 07:03:06,211243920,54.375408,10.196025,-35.0,0.0,,0.0,0.0
06/07/2024 07:07:27,211243920,54.375407,10.196057,-32.5,0.0,,0.0,0.0
06/07/2024 07:15:26,211243920,54.375395,10.196042,-30.2,0.0,,0.0,0.0
06/07/2024 07:22:25,211243920,54.375403,10.196053,-30.2,0.0,,0.0,0.0
06/07/2024 07:32:06,211243920,54.375397,10.19604,-32.5,0.0,,0.0,0.0
06/07/2024 07:56:15,211243920,54.375402,10.196047,-30.2,0.0,,0.0,0.0
06/07/2024 08:01:15,211243920,54.375407,10.196023,-30.2,0.0,,0.0,0.0
06/07/2024 08:10:16,211243920,54.37543,10.196045,-30.2,0.0,,0.0,0.0
06/07/2024 08:37:56,211243920,54.375445,10.196032,-30.2,0.0,,0.0,0.0
06/07/2024 08:47:07,211243920,54.37544,10.196047,-37.5,0.0,,0.0,0.0
06/07/2024 09:17:26,211243920,54.375425,10.196043,-30.2,0.0,,0.0,0.0
06/07/2024 09:20:16,211243920,54.37544,10.19605,-35.0,0.0,,0.0,0.0
06/07/2024 09:31:36,211243920,54.375433,10.196043,-30.2,0.0,,0.0,0.0
06/07/2024 09:50:46,211243920,54.375418,10.196027,-30.2,0.0,,0.0,0.0
06/07/2024 10:22:07,211243920,54.375405,10.196035,-30.2,0.0,,0.0,0.0
06/07/2024 10:56:47,211243920,54.375407,10.196037,-30.2,0.0,,0.0,0.0
06/07/2024 11:02:16,211243920,54.37542,10.19605,-30.2,0.0,,0.0,0.0
06/07/2024 11:15:16,211243920,54.375403,10.196063,-32.5,0.0,,0.0,0.0
06/07/2024 11:19:27,211243920,54.375403,10.196058,-30.2,0.0,,0.0,0.0
06/07/2024 11:49:06,211243920,54.375385,10.196043,-30.2,0.0,,0.0,0.0
06/07/2024 11:53:57,211243920,54.37542,10.196043,-30.2,0.0,,0.0,0.0
06/07/2024 12:28:47,211243920,54.375425,10.196062,-32.5,0.0,,0.0,0.0
06/07/2024 12:43:17,211243920,54.375437,10.19606,-42.9,0.0,,0.0,0.0
06/07/2024 13:02:06,211243920,54.375422,10.19605,-35.0,0.0,,0.0,0.0
06/07/2024 13:08:06,211243920,54.375425,10.19605,-32.5,0.0,,0.0,0.0
06/07/2024 13:15:17,211243920,54.375422,10.196062,-30.2,0.0,,0.0,0.0
06/07/2024 13:16:47,211243920,54.375438,10.19607,-30.2,0.0,,0.0,0.0
06/07/2024 13:16:56,211243920,54.375438,10.19607,-30.2,0.0,,0.0,0.0
06/07/2024 13:20:46,211243920,54.37543,10.196067,-30.2,0.0,,0.0,0.0
06/07/2024 13:24:17,211243920,54.37542,10.19606,-30.2,0.0,,0.0,0.0
06/07/2024 13:28:27,211243920,54.375425,10.196058,-32.5,0.0,,0.0,0.0
06/07/2024 13:42:36,211243920,54.375432,10.196062,-32.5,0.0,,0.0,0.0
06/07/2024 13:45:16,211243920,54.375428,10.196063,-30.2,0.0,,0.0,0.0
06/07/2024 13:49:26,211243920,54.37541,10.196048,-30.2,0.0,,0.0,0.0
06/07/2024 13:52:27,211243920,54.37541,10.196043,-35.0,0.0,,0.0,0.0
06/07/2024 14:13:56,211243920,54.375418,10.196037,-30.2,0.0,,0.0,0.0
06/07/2024 14:17:06,211243920,54.375422,10.196042,-35.0,0.0,,0.0,0.0
06/07/2024 14:23:56,211243920,54.375417,10.196043,-37.5,0.0,,0.0,0.0
06/07/2024 14:37:35,211243920,54.375402,10.196048,-32.5,0.0,,0.0,0.0
06/07/2024 14:39:06,211243920,54.3754,10.196048,-30.2,0.0,,0.0,0.0
06/07/2024 14:40:36,211243920,54.375407,10.196042,-40.2,0.0,,0.0,0.0
06/07/2024 15:07:47,211243920,54.375408,10.19604,-37.5,0.0,,0.0,0.0
06/07/2024 15:10:36,211243920,54.3754,10.196025,-35.0,0.0,,0.0,0.0
06/07/2024 15:45:26,211243920,54.375413,10.196053,-30.2,0.0,,0.0,0.0
06/07/2024 15:48:06,211243920,54.37541,10.19606,-32.5,0.0,,0.0,0.0
06/07/2024 15:58:56,211243920,54.375423,10.196045,-35.0,0.0,,0.0,0.0
06/07/2024 16:07:57,211243920,54.375433,10.196017,-32.5,0.0,,0.0,0.0
06/07/2024 16:08:45,211243920,54.375438,10.196028,-32.5,0.0,,0.0,0.0
06/07/2024 16:10:17,211243920,54.375425,10.196037,-35.0,0.0,,0.0,0.0
06/07/2024 16:22:27,211243920,54.37543,10.196042,-37.5,0.0,,0.0,0.0
06/07/2024 16:34:27,211243920,54.375432,10.196023,-32.5,0.0,,0.0,0.0
06/07/2024 16:34:37,211243920,54.375432,10.196023,-30.2,0.0,,0.0,0.0
06/07/2024 16:46:36,211243920,54.375415,10.196008,-30.2,0.0,,0.0,0.0
06/07/2024 16:50:57,211243920,54.375418,10.196028,-30.2,0.0,,0.0,0.0
06/07/2024 16:58:07,211243920,54.375418,10.196013,-32.5,0.0,,0.0,0.0
06/07/2024 17:01:26,211243920,54.375425,10.196018,-30.2,0.0,,0.0,0.0
06/07/2024 17:24:17,211243920,54.375417,10.19602,-32.5,0.0,,0.0,0.0
06/07/2024 17:24:46,211243920,54.375412,10.196015,-30.2,0.0,,0.0,0.0
06/07/2024 20:13:46,211243920,54.375423,10.196072,-35.0,0.0,,0.0,0.0
06/07/2024 20:20:06,211243920,54.37543,10.196062,-35.0,0.0,,0.0,0.0
06/07/2024 20:20:47,211243920,54.37542,10.196062,-30.2,0.0,,0.0,0.0
06/07/2024 20:21:47,211243920,54.375423,10.196075,-35.0,0.0,,0.0,0.0
06/07/2024 20:26:45,211243920,54.375428,10.19606,-32.5,0.0,,0.0,0.0
06/07/2024 20:28:45,211243920,54.375422,10.196055,-37.5,0.0,,0.0,0.0
06/07/2024 20:37:16,211243920,54.375427,10.196053,-35.0,0.0,,0.0,0.0
06/07/2024 21:08:26,211243920,54.375407,10.19606,-42.9,0.0,,0.0,0.0
06/07/2024 21:22:27,211243920,54.37541,10.196058,-35.0,0.0,,0.0,0.0
06/07/2024 21:56:46,211243920,54.375415,10.196053,-32.5,0.0,,0.0,0.0
06/07/2024 21:58:33,211243920,54.375408,10.196052,-30.2,0.0,,0.0,0.0
06/07/2024 22:39:26,211243920,54.37542,10.19604,-32.5,0.0,,0.0,0.0
06/07/2024 22:56:27,211243920,54.37542,10.196065,-35.0,0.0,,0.0,0.0
06/07/2024 23:03:06,211243920,54.375422,10.196045,-30.2,0.0,,0.0,0.0
06/07/2024 23:10:05,211243920,54.375433,10.196062,-35.0,0.0,,0.0,0.0
06/07/2024 23:13:26,211243920,54.37543,10.196087,-32.5,0.0,,0.0,0.0
06/07/2024 23:17:06,211243920,54.375427,10.196077,-35.0,0.0,,0.0,0.0
06/07/2024 23:22:26,211243920,54.37542,10.196065,-30.2,0.0,,0.0,0.0
06/07/2024 23:32:46,211243920,54.375437,10.196045,-40.2,0.0,,0.0,0.0
06/07/2024 23:39:07,211243920,54.37543,10.19604,-37.5,0.0,,0.0,0.0
06/07/2024 23:42:47,211243920,54.375435,10.196052,-30.2,0.0,,0.0,0.0
06/07/2024 23:52:47,211243920,54.375437,10.196042,-35.0,0.0,,0.0,0.0
06/07/2024 23:57:07,211243920,54.375437,10.196035,-37.5,0.0,,0.0,0.0
06/07/2024 22:27:11,211405010,54.497577,8.807385,32.5,0.0,356.5,0.0,0.0
06/07/2024 06:06:05,211757540,54.653262,11.348748,-37.5,4.3,228.8,0.7,2.9
06/07/2024 06:06:12,211757540,54.653173,11.34858,-37.5,4.0,226.9,0.3,1.9
06/07/2024 06:06:22,211757540,54.653048,11.348367,-40.2,3.7,224.2,0.3,2.7
06/07/2024 06:06:48,211757540,54.652733,11.347913,-45.7,3.1,215.2,0.6,9.0
06/07/2024 06:07:22,211757540,54.652345,11.34759,-57.9,2.4,195.4,0.7,19.8
06/07/2024 06:07:42,211757540,54.652143,11.347577,-57.9,2.1,173.4,0.3,22.0
06/07/2024 06:07:59,211757540,54.65199,11.347643,-51.6,1.8,163.3,0.3,10.1
06/07/2024 06:08:12,211757540,54.651898,11.347698,-51.6,1.5,160.9,0.3,2.4
06/07/2024 06:08:15,211757540,54.651878,11.347708,-51.6,1.5,162.6,0.0,1.7
06/07/2024 06:08:25,211757540,54.651815,11.347733,-51.6,1.3,169.2,0.2,6.6
06/07/2024 06:08:32,211757540,54.651782,11.34774,-42.9,0.9,177.3,0.4,8.1
06/07/2024 06:08:48,211757540,54.651723,11.347685,-40.2,1.1,219.9,0.2,42.6
06/07/2024 06:09:06,211757540,54.651632,11.347452,-32.5,2.8,235.9,0.5,1.3
06/07/2024 06:16:12,211757540,54.637613,11.320132,-37.5,10.7,201.5,2.5,29.2
06/07/2024 07:06:59,211757540,54.504753,11.22926,37.5,0.7,357.9,4.0,151.5
06/07/2024 07:07:02,211757540,54.50476,11.22926,32.5,0.5,358.4,0.2,0.5
06/07/2024 07:08:48,211757540,54.504417,11.229953,35.0,1.7,101.1,0.1,24.5
06/07/2024 07:09:00,211757540,54.504397,11.230097,32.5,1.6,106.4,0.1,5.3
06/07/2024 09:56:49,211757540,54.652718,11.34869,-30.2,3.8,226.4,1.3,5.7
06/07/2024 09:57:16,211757540,54.652467,11.348192,-40.2,2.6,232.3,1.2,5.9
06/07/2024 09:57:22,211757540,54.652428,11.348095,-45.7,2.4,236.6,0.2,4.3
06/07/2024 09:57:39,211757540,54.65234,11.347823,-57.9,2.1,240.8,0.3,4.2
06/07/2024 09:57:46,211757540,54.652308,11.347733,-51.6,2.1,237.3,0.0,3.5
06/07/2024 09:57:56,211757540,54.652242,11.347588,-54.7,2.1,229.6,0.0,7.7
06/07/2024 09:58:59,211757540,54.651687,11.347477,-54.7,1.7,156.0,0.4,73.6
06/07/2024 11:03:39,211757540,54.50455,11.230083,71.4,4.5,232.8,2.7,31.9
06/07/2024 11:03:46,211757540,54.504493,11.229908,75.0,4.0,242.3,0.5,9.5
06/07/2024 11:04:24,211757540,54.504563,11.22924,64.5,1.5,334.2,2.5,91.9
06/07/2024 11:05:06,211757540,54.504815,11.22954,61.1,1.7,67.2,0.2,93.0
06/07/2024 11:05:19,211757540,54.504818,11.22971,42.9,1.6,97.4,0.1,30.2
06/07/2024 13:16:36,211757540,54.652863,11.348862,-30.2,3.5,232.8,1.1,7.5
06/07/2024 13:16:56,211757540,54.652698,11.348452,-40.2,2.8,235.2,0.7,2.4
06/07/2024 13:17:09,211757540,54.65261,11.348232,-45.7,2.4,236.3,0.4,1.1
06/07/2024 13:18:13,211757540,54.652102,11.347518,-64.5,2.2,190.4,0.2,45.9
06/07/2024 13:18:59,211757540,54.651762,11.347692,-48.6,0.9,168.8,1.3,21.6
06/07/2024 13:19:26,211757540,54.651633,11.347403,-30.2,3.0,241.8,2.1,73.0
06/07/2024 13:19:49,211757540,54.651332,11.346618,-45.7,6.4,230.7,3.4,11.1
06/07/2024 13:25:14,211757540,54.640003,11.322023,-35.0,13.9,229.0,0.1,2.2
06/07/2024 14:04:26,211757540,54.52966,11.24229,-32.5,10.0,189.0,0.1,1.5
06/07/2024 14:14:18,211757540,54.50452,11.230252,54.7,2.6,238.2,2.3,36.2
06/07/2024 14:15:11,211757540,54.504562,11.229447,71.4,1.8,323.5,0.8,85.3
06/07/2024 14:15:28,211757540,54.504698,11.229397,75.0,1.8,359.6,0.0,36.1
06/07/2024 14:15:34,211757540,54.504757,11.229418,71.4,1.8,13.3,0.0,13.7
06/07/2024 16:22:30,211757540,54.652642,11.349395,-30.2,2.8,256.1,0.6,21.3
06/07/2024 16:22:44,211757540,54.652627,11.349102,-45.7,2.5,267.6,0.3,11.5
06/07/2024 16:22:51,211757540,54.652627,11.34899,-48.6,2.3,271.1,0.2,3.5
06/07/2024 16:23:20,211757540,54.65261,11.348463,-54.7,2.1,259.0,0.2,12.1
06/07/2024 16:23:41,211757540,54.652533,11.348127,-57.9,2.1,241.4,0.0,17.6
06/07/2024 16:24:17,211757540,54.652277,11.347753,-64.5,1.9,205.4,0.2,36.0
06/07/2024 16:24:20,211757540,54.652253,11.347735,-67.9,1.9,203.8,0.0,1.6
